title,location,price,bedrooms,bathrooms,toilets,property_type,url
Luxury Smart Brand New 3 Bedroom Serviced Duplex With Bq,"Banana Island, Ikoyi, Lagos","₦65,000,000 per annum",3,3,4,3 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/ikoyi/banana-island/3180292-luxury-smart-brand-new-3-bedroom-serviced-duplex-with-bq
Well-finished 3 Bedroom Terrace Apartment.,"Banana Island, Ikoyi, Lagos","₦65,000,000 per annum",3,3,4,3 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/ikoyi/banana-island/3184358-well-finished-3-bedroom-terrace-apartment
Luxury 3 Bedroom Apartment + Bq+tennis+gym Pool,"Banana Island, Ikoyi, Lagos","₦40,000,000 per annum",3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/banana-island/2770493-luxury-3-bedroom-apartment-bqtennisgym-pool
Luxury 2 Bedrooms Apartment With Bq And Swimming Pool,"Banana Island, Ikoyi, Lagos","$35,000 per annum 
approx. ₦49,737,113",2,2,3,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/banana-island/2506660-luxury-2-bedrooms-apartment-with-bq-and-swimming-pool
Luxury 3 Bedroom Flat With Bq,"Banana Island, Ikoyi, Lagos","$40,000 per annum 
approx. ₦56,842,415",3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/banana-island/2506655-luxury-3-bedroom-flat-with-bq
"Luxury 2 & 3 Bedroom Apartment  Banana Island, Ikoyi Ava","Banana Island, Ikoyi, Lagos","$45,000 per annum 
approx. ₦63,947,717",3,0,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/banana-island/3143477-luxury-2-3-bedroom-apartment-banana-island-ikoyi-ava
Fully Furnished Waterfront 3-bedroom Apartment,"Ocean Parade, Banana Island, Ikoyi, Lagos","₦65,000,000 per annum",3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/banana-island/3286915-fully-furnished-waterfront-3-bedroom-apartment
Luxury 3 Bedrooms Apartments With Swimming Pool And Gym,"Banana Island, Ikoyi, Lagos","₦60,000,000 per annum",3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/banana-island/3299702-luxury-3-bedrooms-apartments-with-swimming-pool-and-gym
Furnished 3 Bedroom (sea View),"Banana Island, Ikoyi, Lagos","₦45,000,000 per annum",3,4,4,3 bedroom house for rent,https://nigeriapropertycentre.com/for-rent/houses/lagos/ikoyi/banana-island/3255030-furnished-3-bedroom-sea-view
"Finished 5 Bedroom Townhouse With Pool, Elevator, 2 Bqs","Banana Island, Ikoyi, Lagos","$100,000 per annum 
approx. ₦142,106,038",5,7,7,5 bedroom house for rent,https://nigeriapropertycentre.com/for-rent/houses/lagos/ikoyi/banana-island/3277871-finished-5-bedroom-townhouse-with-pool-elevator-2-bqs
2 Bedrooms Flat With A Bq,"Banana Island, Ikoyi, Lagos","₦25,000,000 per annum",2,2,3,2 bedroom house for rent,https://nigeriapropertycentre.com/for-rent/houses/lagos/ikoyi/banana-island/3297840-2-bedrooms-flat-with-a-bq
Newly Built 5 Bed Detached House Within Shared Premises+private Pool,"Banana Island, Ikoyi, Lagos","₦178,000,000 per annum",5,5,6,5 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/ikoyi/banana-island/2880324-newly-built-5-bed-detached-house-within-shared-premisesprivate-pool
"3 Units Of 5 Bedroom Detached Houses + Private Pool + Elevator, Etc.","Banana Island, Ikoyi, Lagos","$120,000 per annum 
approx. ₦170,527,245",5,5,6,5 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/ikoyi/banana-island/2695511-3-units-of-5-bedroom-detached-houses-private-pool-elevator-etc
5 Bedroom Fully Detached Duplex With 2 Living Rooms,"Banana Island, Ikoyi, Lagos","$130,000 per annum 
approx. ₦184,737,849",5,7,7,5 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/ikoyi/banana-island/3277843-5-bedroom-fully-detached-duplex-with-2-living-rooms
Miniflat,"Banana Island Estate, Banana Island, Ikoyi, Lagos","₦15,000,000 per annum",1,1,1,1 bedroom mini flat (room and parlour) for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/mini-flats/lagos/ikoyi/banana-island/3290119-miniflat
Luxury 5 Bedroom Semi Detached House +bq+elevator+cinema X 2yrs,"Banana Island Estate, Banana Island, Ikoyi, Lagos","₦90,000,000 per annum",5,5,6,5 bedroom semi-detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/lagos/ikoyi/banana-island/3088973-luxury-5-bedroom-semi-detached-house-bqelevatorcinema-x-2yrs
Office Space,"Banana Island, Ikoyi, Lagos","$600 per square meter / per annum 
approx. ₦852,636",0,0,0,Office space for rent,https://nigeriapropertycentre.com/for-rent/commercial/offices/lagos/ikoyi/banana-island/3276966-office-space
Newly Built Luxury 5 Bedroom Terrace House +bq+pool,"Banana Island, Ikoyi, Lagos","₦145,999,000 per annum",5,5,6,5 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/ikoyi/banana-island/2966657-newly-built-luxury-5-bedroom-terrace-house-bqpool
For Lease: 3-bedroom Terrace Apartment,"Banana Island, Ikoyi, Lagos","₦65,000,000 per annum",3,3,4,3 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/ikoyi/banana-island/3292010-for-lease-3-bedroom-terrace-apartment
3-bedroom Terrace Apartment With Swimming Pool And Bq,"Banana Island, Ikoyi, Lagos","₦65,000,000 per annum",3,3,4,3 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/ikoyi/banana-island/3293512-3-bedroom-terrace-apartment-with-swimming-pool-and-bq
2 Units Of Luxury 5 Bedroom Terrace House With Bq,"Banana Island, Ikoyi, Lagos","₦45,555,000 per annum",5,5,6,5 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/ikoyi/banana-island/3167381-2-units-of-luxury-5-bedroom-terrace-house-with-bq
5-bedroom Terraced Duplex,"Banana Island, Ikoyi, Lagos","₦80,000,000 per annum",5,0,0,5 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/ikoyi/banana-island/3295904-5-bedroom-terraced-duplex
5 Units Of 4-bedroom Terraced Apartments (each With A Room Bq),"Banana Island, Ikoyi, Lagos","₦75,000,000 per annum",4,4,5,4 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/banana-island/3254169-5-units-of-4-bedroom-terraced-apartments-each-with-a-room-bq
Newly Built Tastefully Furnished 3 Bedroom Waterfront Apartment,"Banana Island, Ikoyi, Lagos","₦50,000,000 per annum",3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/banana-island/3261260-newly-built-tastefully-furnished-3-bedroom-waterfront-apartment
Luxury 3 Bedrooms Apartment,"Banana Island, Ikoyi, Lagos","₦40,000,000 per annum",3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/banana-island/3227393-luxury-3-bedrooms-apartment
4-bedroom Waterfront Apartment,"Banana Island, Ikoyi, Lagos","₦65,000,000 per annum",4,4,5,4 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/banana-island/3219088-4-bedroom-waterfront-apartment
3 Bedroom Nicely Furnished Flat,"Banana Island, Ikoyi, Lagos","₦60,000,000 per annum",3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/banana-island/3256527-3-bedroom-nicely-furnished-flat
"Luxury 5 Bedroom Apartment + 2 Bq, Swimming Pool, Gym","Banana Island, Ikoyi, Lagos","₦120,000,000 per annum",5,5,6,5 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/banana-island/3264389-luxury-5-bedroom-apartment-2-bq-swimming-pool-gym
Affordable 6 Units Of 3 Bedrooms,"Banana Island, Ikoyi, Lagos","₦720,000 per annum",3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/banana-island/3264474-affordable-6-units-of-3-bedrooms
4 Units Of New & Luxury 3 Bedroom Apartment +bq+pool+gym,"Banana Island Estate, Banana Island, Ikoyi, Lagos","₦94,000,000 per annum",3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/banana-island/3166643-4-units-of-new-luxury-3-bedroom-apartment-bqpoolgym
Furnished & Luxury 3 Bedroom Apartment + Bq+gym+pool,"Banana Island Estate, Banana Island, Ikoyi, Lagos","₦59,900,000 per annum",3,2,3,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/banana-island/3155626-furnished-luxury-3-bedroom-apartment-bqgympool
Modern 4 Bedroom Apartment With Swimming Pool + Gym,"Banana Island Road, Banana Island, Ikoyi, Lagos","₦70,000,000 per annum",4,0,0,4 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/banana-island/3267128-modern-4-bedroom-apartment-with-swimming-pool-gym
Luxury 5 Bedroom Detached House Within Shared Premises+pool X 2yrs,"Banana Island, Ikoyi, Lagos","₦177,000,000 per annum",5,5,6,5 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/ikoyi/banana-island/3140153-luxury-5-bedroom-detached-house-within-shared-premisespool-x-2yrs
Fully Furnished 4 Bedroom Detached House Within A Mini Estate,"Off, Banana Island, Ikoyi, Lagos","₦65,000,000 per annum",4,4,5,4 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/ikoyi/banana-island/3074276-fully-furnished-4-bedroom-detached-house-within-a-mini-estate
"Luxury 5 Bedroom Semi Detached Houses With Rooftop, Cinema & Elevator","Banana Island, Ikoyi, Lagos","₦100,000,000 per annum",5,5,6,5 bedroom semi-detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/lagos/ikoyi/banana-island/3259150-luxury-5-bedroom-semi-detached-houses-with-rooftop-cinema-elevator
Partly Furnished 5 Units Of 4 Bedroom Terraced With Bq,"Banana Island, Ikoyi, Lagos","₦75,000,000 per annum",4,0,0,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/ikoyi/banana-island/3253734-partly-furnished-5-units-of-4-bedroom-terraced-with-bq
4 Bedroom,"2nd Avenue, Banana Island, Ikoyi, Lagos","₦75,000,000 per annum",4,0,0,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/ikoyi/banana-island/3254163-4-bedroom
5 Bedroom Terrace Apartment,"Banana Island, Ikoyi, Lagos","₦80,000,000 per annum",5,5,6,5 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/ikoyi/banana-island/3255412-5-bedroom-terrace-apartment
5 Bedroom Terraced Duplex With Bq,"Banana Island, Ikoyi, Lagos","₦80,000,000 per annum",5,5,5,5 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/ikoyi/banana-island/3256822-5-bedroom-terraced-duplex-with-bq
5 Bedroom Terrace Duplex With Boy's Quarters & Swimming Pool,"Banana Island, Ikoyi, Lagos","₦80,000,000 per annum",5,5,6,5 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/ikoyi/banana-island/3257250-5-bedroom-terrace-duplex-with-boys-quarters-swimming-pool
Luxury 4 Bedroom Terrace House + Bq+pool+gym+garage,"Banana Island, Ikoyi, Lagos","₦49,999,999 per annum",4,4,5,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/ikoyi/banana-island/3084158-luxury-4-bedroom-terrace-house-bqpoolgymgarage
New Luxury 4 Bedroom Terrace House +bq+pool,"Banana Island, Ikoyi, Lagos","₦145,000,000 per annum",4,5,6,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/ikoyi/banana-island/2848077-new-luxury-4-bedroom-terrace-house-bqpool
Luxurious 4-bedroom Apartment,"Banana Island, Ikoyi, Lagos","₦45,000,000 per annum",4,4,5,4 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/banana-island/3242061-luxurious-4-bedroom-apartment
Luxury Waterfront 3 Bedrooms Fully Furnished Apartment,"Banana Island, Ikoyi, Lagos","₦50,000,000 per annum",3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/banana-island/3244988-luxury-waterfront-3-bedrooms-fully-furnished-apartment
3 Bedroom Apartment +bq+pool+tennis Gym Etc,"Banana Island, Ikoyi, Lagos","₦44,900,000 per annum",3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/banana-island/2924730-3-bedroom-apartment-bqpooltennis-gym-etc
"4 Bedroom Apartment With Bq, Elevator Swimming Pool, Gym, Tennis Court","Banana Island, Ikoyi, Lagos","₦65,000,000 per annum",4,4,5,4 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/banana-island/3252545-4-bedroom-apartment-with-bq-elevator-swimming-pool-gym-tennis-court
"3 Bedroom Apartment With Bq Swimming Pool, Gym, Tennis Court","Banana Island, Ikoyi, Lagos","₦55,000,000 per annum",3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/banana-island/3252547-3-bedroom-apartment-with-bq-swimming-pool-gym-tennis-court
"4 Bedroom Maisonette With Bq, All Rooms Ensuite Fitted Kitchen, Elevator","Banana Island, Ikoyi, Lagos","₦55,000,000 per annum",4,4,5,4 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/banana-island/3252557-4-bedroom-maisonette-with-bq-all-rooms-ensuite-fitted-kitchen-elevator
"Super Luxury 3 Bedroom Apartment With Bq Elevator Swimming Pool, Gym","Banana Island, Ikoyi, Lagos","₦50,000,000 per annum",3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/banana-island/3252564-super-luxury-3-bedroom-apartment-with-bq-elevator-swimming-pool-gym
"New 4 Bedroom  Apartment With Bq, Fitted Kitchen, All Rooms Ensuite","Banana Island, Ikoyi, Lagos","₦40,000,000 per annum",4,4,5,4 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/banana-island/3252565-new-4-bedroom-apartment-with-bq-fitted-kitchen-all-rooms-ensuite
Luxury 3 Bedroom Apartment With Bq Elevator Swimming Pool And Gym,"Banana Island, Ikoyi, Lagos","₦50,000,000 per annum",3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/banana-island/3252569-luxury-3-bedroom-apartment-with-bq-elevator-swimming-pool-and-gym
New 4 Bedroom Maisonette With Bq Elevator Concierge Swimming Pool And Gym,"Banana Island, Ikoyi, Lagos","₦80,000,000 per annum",4,4,5,4 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/banana-island/3252573-new-4-bedroom-maisonette-with-bq-elevator-concierge-swimming-pool-and-gym
New 4 Bedroom Apartment With Bq Swimming Pool And Gym,"Banana Island, Ikoyi, Lagos","₦40,000,000 per annum",4,4,5,4 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/banana-island/3252574-new-4-bedroom-apartment-with-bq-swimming-pool-and-gym
"New 5 Bedroom Fully Detached House With Bq, All Rooms Ensuite Fitted Kitchen","Banana Island, Ikoyi, Lagos","₦150,000,000 per annum",5,5,6,5 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/ikoyi/banana-island/3252556-new-5-bedroom-fully-detached-house-with-bq-all-rooms-ensuite-fitted-kitchen
Newly Built 5 Bedroom Semi-detached Houses,"Banana Island, Ikoyi, Lagos","₦90,000,000 per annum",5,5,6,5 bedroom semi-detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/lagos/ikoyi/banana-island/3242425-newly-built-5-bedroom-semi-detached-houses
"5 Bedroom Semi Detached House With Bq, All Rooms Ensuite With Fitted Kitchen","Banana Island, Ikoyi, Lagos","₦100,000,000 per annum",5,5,6,5 bedroom semi-detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/lagos/ikoyi/banana-island/3252522-5-bedroom-semi-detached-house-with-bq-all-rooms-ensuite-with-fitted-kitchen
Grade A Office Space,"Banana Island, Ikoyi, Lagos","$650 per square meter / per annum 
approx. ₦923,689",0,0,0,Office space for rent,https://nigeriapropertycentre.com/for-rent/commercial/offices/lagos/ikoyi/banana-island/2228732-grade-a-office-space
Premium 4 Bedroom Apartment +bq+gym+pool,"Banana Island Estate, Banana Island, Ikoyi, Lagos","₦45,000,000 per annum",4,3,4,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/ikoyi/banana-island/3155434-premium-4-bedroom-apartment-bqgympool
"4 Bedroom Terrace Duplex With Bq All Rooms Ensuite Fitted Kitchen, Swimming Pool","Banana Island, Ikoyi, Lagos","₦60,000,000 per annum",4,4,5,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/ikoyi/banana-island/3252550-4-bedroom-terrace-duplex-with-bq-all-rooms-ensuite-fitted-kitchen-swimming-pool
